filename,row href
castform.gif,https://play.pokemonshowdown.com/sprites/ani/castform.gif
caterpie.gif,https://play.pokemonshowdown.com/sprites/ani/caterpie.gif
cawmodore.gif,https://play.pokemonshowdown.com/sprites/ani/cawmodore.gif
celebi.gif,https://play.pokemonshowdown.com/sprites/ani/celebi.gif
celesteela.gif,https://play.pokemonshowdown.com/sprites/ani/celesteela.gif
centiskorch-gmax.gif,https://play.pokemonshowdown.com/sprites/ani/centiskorch-gmax.gif
centiskorch.gif,https://play.pokemonshowdown.com/sprites/ani/centiskorch.gif
ceruledge.gif,https://play.pokemonshowdown.com/sprites/ani/ceruledge.gif
cetitan.gif,https://play.pokemonshowdown.com/sprites/ani/cetitan.gif
cetoddle.gif,https://play.pokemonshowdown.com/sprites/ani/cetoddle.gif
chandelure.gif,https://play.pokemonshowdown.com/sprites/ani/chandelure.gif
